order_id,customer_id,order_date,status,subtotal,shipping,tax,total,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,created_at,updated_at
134,708,2025-06-18 14:01:20.262209,completed,486.18,0.0,38.89,525.07,debit_card,7483 Melinda Mills Apt. 066,Port Brittany,TN,84680,2025-06-18 14:01:20.262209,2025-06-21 14:01:20.262209
135,174,2026-01-18 13:52:01.116537,cancelled,32.11,9.99,2.57,44.67,credit_card,06181 Bell Stream,Johnathanton,AK,81686,2026-01-18 13:52:01.116537,2026-01-22 13:52:01.116537
136,767,2025-09-09 11:10:47.578039,completed,951.53,0.0,76.12,1027.65,credit_card,1908 Ramirez View,South Natalie,MO,85920,2025-09-09 11:10:47.578039,2025-09-10 11:10:47.578039
137,240,2026-01-18 20:18:47.178242,shipped,567.16,0.0,45.37,612.53,debit_card,428 Clark Common,Gibbsland,GA,67166,2026-01-18 20:18:47.178242,2026-01-22 20:18:47.178242
138,730,2026-01-05 19:28:13.170878,completed,240.92,0.0,19.27,260.19,credit_card,60720 Joshua Ridges Suite 780,South Jessica,OK,27764,2026-01-05 19:28:13.170878,2026-01-06 19:28:13.170878
139,252,2025-04-23 20:02:51.767905,completed,1667.51,0.0,133.4,1800.91,credit_card,685 Scott Avenue,Port Travisborough,AR,83648,2025-04-23 20:02:51.767905,2025-04-23 20:02:51.767905
140,304,2025-09-09 08:20:24.580557,shipped,728.46,0.0,58.28,786.74,apple_pay,5330 Jimenez Harbor Suite 117,New Mark,MS,31489,2025-09-09 08:20:24.580557,2025-09-13 08:20:24.580557
141,453,2024-04-25 02:23:56.775962,completed,496.09,0.0,39.69,535.78,credit_card,2565 Adrian Tunnel Apt. 461,Hutchinsonmouth,FL,06009,2024-04-25 02:23:56.775962,2024-04-29 02:23:56.775962
142,247,2025-08-29 20:09:20.756916,shipped,944.44,0.0,75.56,1020.0,apple_pay,24841 Regina Loop,West Charlesville,NY,43232,2025-08-29 20:09:20.756916,2025-09-03 20:09:20.756916
143,336,2025-12-19 01:06:13.199367,returned,286.72,0.0,22.94,309.66,apple_pay,421 Andrea Pass,North Carmen,AZ,71257,2025-12-19 01:06:13.199367,2025-12-24 01:06:13.199367
144,770,2025-05-17 08:23:34.069501,completed,669.64,0.0,53.57,723.21,paypal,693 Lutz Street,Deborahville,MO,64178,2025-05-17 08:23:34.069501,2025-05-18 08:23:34.069501
145,732,2026-01-19 09:17:53.806915,shipped,316.94,0.0,25.36,342.3,paypal,63994 Kathleen Common,East Jesse,KY,28739,2026-01-19 09:17:53.806915,2026-01-19 09:17:53.806915
146,666,2026-01-19 01:17:58.322685,completed,910.86,0.0,72.87,983.73,debit_card,2910 Cook Square Suite 860,Theresastad,MT,99184,2026-01-19 01:17:58.322685,2026-01-20 01:17:58.322685
147,203,2025-02-21 20:14:28.863955,completed,622.27,0.0,49.78,672.05,credit_card,6513 Adams Heights Apt. 493,Allenberg,ID,04132,2025-02-21 20:14:28.863955,2025-02-21 20:14:28.863955
148,39,2026-01-18 11:17:26.174454,returned,494.94,0.0,39.6,534.54,apple_pay,52181 Rebecca Keys Suite 231,West James,PA,20537,2026-01-18 11:17:26.174454,2026-01-20 11:17:26.174454
149,181,2024-10-20 15:39:45.424773,processing,628.77,0.0,50.3,679.07,apple_pay,3403 Laura Spur,Jimenezburgh,TN,06152,2024-10-20 15:39:45.424773,2024-10-23 15:39:45.424773
150,124,2025-10-05 06:57:34.632198,completed,582.34,0.0,46.59,628.93,apple_pay,816 Shaw Shore Apt. 928,South Erik,OK,74663,2025-10-05 06:57:34.632198,2025-10-07 06:57:34.632198
151,317,2025-11-20 14:37:54.021689,completed,1367.04,0.0,109.36,1476.4,credit_card,311 Eric Crest Apt. 331,Johnsonhaven,NV,51712,2025-11-20 14:37:54.021689,2025-11-22 14:37:54.021689
152,549,2026-01-18 18:30:08.494976,processing,589.15,0.0,47.13,636.28,debit_card,0717 Megan Mountain Apt. 595,East Elizabethland,AR,01775,2026-01-18 18:30:08.494976,2026-01-21 18:30:08.494976
153,159,2025-06-15 18:31:23.275308,cancelled,564.58,0.0,45.17,609.75,apple_pay,830 Eddie Shoal Suite 020,Markland,AR,14773,2025-06-15 18:31:23.275308,2025-06-17 18:31:23.275308
154,202,2024-10-08 07:53:53.300780,returned,274.89,0.0,21.99,296.88,credit_card,3514 Reynolds Plains Suite 366,Colleenmouth,TN,72271,2024-10-08 07:53:53.300780,2024-10-13 07:53:53.300780
155,230,2025-06-06 12:50:05.822251,shipped,836.94,0.0,66.96,903.9,debit_card,846 Cheryl Unions,Nicolemouth,SC,34758,2025-06-06 12:50:05.822251,2025-06-09 12:50:05.822251
156,160,2025-02-04 15:56:04.895356,completed,1825.01,0.0,146.0,1971.01,paypal,8147 David Wall,Markchester,NC,28005,2025-02-04 15:56:04.895356,2025-02-07 15:56:04.895356
157,482,2026-01-19 07:49:34.611333,shipped,995.32,0.0,79.63,1074.95,paypal,0688 Ryan Coves Suite 768,New Jason,NC,35075,2026-01-19 07:49:34.611333,2026-01-22 07:49:34.611333
158,785,2026-01-18 11:41:44.143152,completed,3780.07,0.0,302.41,4082.48,apple_pay,44500 Adam Trail,Newtonhaven,IA,73961,2026-01-18 11:41:44.143152,2026-01-18 11:41:44.143152
159,886,2025-12-08 14:37:13.742277,processing,452.07,0.0,36.17,488.24,paypal,33104 Moreno Park Suite 365,Jennyland,PA,18654,2025-12-08 14:37:13.742277,2025-12-10 14:37:13.742277
160,224,2024-11-11 21:25:04.667787,processing,936.43,0.0,74.91,1011.34,paypal,677 Colon Divide Apt. 772,Lake Jasonfort,AZ,98345,2024-11-11 21:25:04.667787,2024-11-14 21:25:04.667787
161,96,2025-05-27 14:49:42.817384,cancelled,55.4,0.0,4.43,59.83,paypal,135 Jackson Corners Suite 704,East Heather,MI,34141,2025-05-27 14:49:42.817384,2025-05-29 14:49:42.817384
162,314,2025-06-16 22:10:58.377704,shipped,804.1,0.0,64.33,868.43,apple_pay,9143 Thomas Knoll,Port Erika,MS,55887,2025-06-16 22:10:58.377704,2025-06-19 22:10:58.377704
163,906,2025-04-18 17:54:27.490994,completed,639.67,0.0,51.17,690.84,credit_card,502 Lewis Isle Suite 077,Tateport,WY,28863,2025-04-18 17:54:27.490994,2025-04-19 17:54:27.490994
164,122,2025-06-29 18:22:09.324154,completed,303.09,0.0,24.25,327.34,debit_card,814 John Flat Suite 552,North Justin,CA,25863,2025-06-29 18:22:09.324154,2025-06-29 18:22:09.324154
165,211,2025-02-05 23:31:25.370781,cancelled,538.53,0.0,43.08,581.61,credit_card,7287 Jacob Center,East Barry,KS,21938,2025-02-05 23:31:25.370781,2025-02-05 23:31:25.370781
166,619,2024-03-22 06:13:10.026832,processing,895.28,0.0,71.62,966.9,apple_pay,23190 Cole Dale Apt. 441,North Jasminefort,UT,78038,2024-03-22 06:13:10.026832,2024-03-27 06:13:10.026832
167,876,2025-05-30 06:44:53.906317,cancelled,630.18,0.0,50.41,680.59,apple_pay,924 Ortiz Plaza Apt. 410,West Christian,CO,26453,2025-05-30 06:44:53.906317,2025-06-01 06:44:53.906317
168,318,2024-12-09 17:37:25.804982,completed,668.36,0.0,53.47,721.83,apple_pay,88377 Roberts Courts,Richardsonview,MO,51071,2024-12-09 17:37:25.804982,2024-12-11 17:37:25.804982
169,187,2025-12-16 16:38:59.132208,completed,359.42,0.0,28.75,388.17,debit_card,137 Christopher Fall Suite 112,Danielberg,NM,20227,2025-12-16 16:38:59.132208,2025-12-17 16:38:59.132208
170,269,2025-12-30 02:43:29.557561,cancelled,1277.29,0.0,102.18,1379.47,paypal,718 Graves Way Suite 849,North Georgefurt,HI,45743,2025-12-30 02:43:29.557561,2026-01-01 02:43:29.557561
171,363,2026-01-19 09:33:45.910210,shipped,4742.44,0.0,379.4,5121.84,apple_pay,269 Collin Forge Apt. 194,Port Erik,WI,96768,2026-01-19 09:33:45.910210,2026-01-20 09:33:45.910210
172,514,2024-11-27 21:30:57.594135,processing,148.41,0.0,11.87,160.28,paypal,06831 Ross Track,South Evanhaven,AZ,71853,2024-11-27 21:30:57.594135,2024-11-29 21:30:57.594135
173,106,2024-09-18 17:07:10.693252,completed,1326.89,0.0,106.15,1433.04,apple_pay,1709 Thomas Fields Apt. 684,Brownberg,DC,26754,2024-09-18 17:07:10.693252,2024-09-23 17:07:10.693252
174,857,2025-06-20 14:41:01.242979,completed,296.83,0.0,23.75,320.58,debit_card,63971 Guzman Brook,Cookmouth,ME,91725,2025-06-20 14:41:01.242979,2025-06-21 14:41:01.242979
175,714,2025-08-24 08:31:36.853641,shipped,723.77,0.0,57.9,781.67,credit_card,715 Fuentes Trail Apt. 097,Williamsonside,AR,19129,2025-08-24 08:31:36.853641,2025-08-28 08:31:36.853641
176,373,2025-04-25 10:29:54.057529,completed,2444.85,0.0,195.59,2640.44,credit_card,9660 Brown Lodge Suite 274,Port Janetborough,TN,94436,2025-04-25 10:29:54.057529,2025-04-27 10:29:54.057529
177,220,2025-01-17 19:52:51.412755,returned,199.05,0.0,15.92,214.97,debit_card,7119 Madison Canyon,East Crystalborough,PW,47901,2025-01-17 19:52:51.412755,2025-01-22 19:52:51.412755
178,770,2024-07-18 23:58:12.018654,cancelled,959.52,0.0,76.76,1036.28,apple_pay,693 Lutz Street,Deborahville,MO,64178,2024-07-18 23:58:12.018654,2024-07-23 23:58:12.018654
179,885,2024-08-15 17:08:11.643153,completed,376.91,0.0,30.15,407.06,credit_card,01101 Coleman Mall,Port Brendaborough,OH,34307,2024-08-15 17:08:11.643153,2024-08-15 17:08:11.643153
180,627,2025-10-22 17:58:53.632596,processing,622.49,0.0,49.8,672.29,paypal,91900 David Crest Suite 009,South Ashleyberg,GU,31315,2025-10-22 17:58:53.632596,2025-10-26 17:58:53.632596
181,813,2024-03-28 19:41:44.663449,processing,611.81,0.0,48.94,660.75,apple_pay,9950 Joshua Expressway Apt. 302,South Roberto,LA,02774,2024-03-28 19:41:44.663449,2024-03-29 19:41:44.663449
182,430,2025-07-03 09:24:00.117998,completed,1660.73,0.0,132.86,1793.59,apple_pay,9561 Tanya Club,South Todd,AL,51265,2025-07-03 09:24:00.117998,2025-07-03 09:24:00.117998
183,992,2024-09-29 11:41:55.340437,cancelled,501.78,0.0,40.14,541.92,debit_card,7459 Choi Cove,East Tyrone,NY,58945,2024-09-29 11:41:55.340437,2024-10-01 11:41:55.340437
184,264,2026-01-18 22:53:51.350152,completed,708.7,0.0,56.7,765.4,paypal,30591 Nicholas Meadow,North Cody,NJ,24045,2026-01-18 22:53:51.350152,2026-01-18 22:53:51.350152
185,281,2024-11-05 18:05:11.958042,completed,158.47,0.0,12.68,171.15,debit_card,4396 Sean Stream,Richardsonfort,CO,65507,2024-11-05 18:05:11.958042,2024-11-06 18:05:11.958042
186,372,2025-11-26 01:00:54.611052,completed,678.11,0.0,54.25,732.36,apple_pay,8458 Garcia Hills,New Emily,MD,20999,2025-11-26 01:00:54.611052,2025-12-01 01:00:54.611052
187,767,2025-08-26 00:05:46.186562,returned,877.57,0.0,70.21,947.78,debit_card,1908 Ramirez View,South Natalie,MO,85920,2025-08-26 00:05:46.186562,2025-08-31 00:05:46.186562
188,662,2025-05-25 23:55:22.070774,returned,479.38,0.0,38.35,517.73,apple_pay,2776 Woods Manor,South Micheleborough,WY,33401,2025-05-25 23:55:22.070774,2025-05-27 23:55:22.070774
189,965,2024-05-23 17:45:52.148834,completed,741.05,0.0,59.28,800.33,debit_card,13495 Suzanne Canyon,Blaketon,GU,28445,2024-05-23 17:45:52.148834,2024-05-27 17:45:52.148834
190,245,2025-09-26 21:52:14.629981,cancelled,184.26,0.0,14.74,199.0,debit_card,8170 Stone Extension,Michelechester,MO,21083,2025-09-26 21:52:14.629981,2025-09-30 21:52:14.629981
191,266,2024-06-18 17:53:52.517585,cancelled,129.6,0.0,10.37,139.97,apple_pay,92087 Martinez Crossroad,Lake Evan,OH,34155,2024-06-18 17:53:52.517585,2024-06-23 17:53:52.517585
192,489,2025-12-26 05:45:06.299335,cancelled,72.22,0.0,5.78,78.0,apple_pay,8841 James Motorway,North Sharon,MD,47408,2025-12-26 05:45:06.299335,2025-12-30 05:45:06.299335
193,779,2025-08-18 23:25:21.673202,processing,697.74,0.0,55.82,753.56,paypal,510 Crawford Pines,New Jennifer,MI,46187,2025-08-18 23:25:21.673202,2025-08-20 23:25:21.673202
194,954,2025-12-25 09:48:37.983563,cancelled,1263.17,0.0,101.05,1364.22,apple_pay,680 Phillips Vista Suite 442,West Tracyside,WY,29658,2025-12-25 09:48:37.983563,2025-12-28 09:48:37.983563
195,614,2025-02-11 12:17:36.406631,cancelled,252.99,0.0,20.24,273.23,credit_card,3900 Stephens Well,Davisport,NV,87750,2025-02-11 12:17:36.406631,2025-02-15 12:17:36.406631
196,928,2025-02-15 17:18:53.217190,completed,620.99,0.0,49.68,670.67,paypal,138 Davis Trace,Thomasbury,IA,47143,2025-02-15 17:18:53.217190,2025-02-19 17:18:53.217190
197,130,2025-01-11 07:01:59.886753,completed,143.82,0.0,11.51,155.33,debit_card,902 Oconnell Avenue Apt. 279,Davisview,IN,49107,2025-01-11 07:01:59.886753,2025-01-12 07:01:59.886753
198,146,2024-02-17 03:40:46.399706,shipped,793.93,0.0,63.51,857.44,credit_card,8650 Rice Street,Port Kevinborough,NC,13230,2024-02-17 03:40:46.399706,2024-02-22 03:40:46.399706
199,73,2025-12-11 22:47:03.410914,processing,573.38,0.0,45.87,619.25,apple_pay,937 Derek Avenue Suite 596,Scottchester,GU,85833,2025-12-11 22:47:03.410914,2025-12-11 22:47:03.410914
200,260,2025-06-07 22:09:50.130457,completed,2019.03,0.0,161.52,2180.55,credit_card,71487 Peggy Crescent,Batesbury,IA,28241,2025-06-07 22:09:50.130457,2025-06-12 22:09:50.130457
201,912,2025-05-24 22:33:48.122674,cancelled,2614.44,0.0,209.16,2823.6,paypal,831 Kathleen Greens Apt. 853,Emilyview,CO,52786,2025-05-24 22:33:48.122674,2025-05-28 22:33:48.122674
202,430,2025-06-18 11:59:01.343336,completed,1530.27,0.0,122.42,1652.69,credit_card,9561 Tanya Club,South Todd,AL,51265,2025-06-18 11:59:01.343336,2025-06-19 11:59:01.343336
203,343,2025-05-01 13:48:17.848687,cancelled,685.04,0.0,54.8,739.84,apple_pay,2118 Jared Overpass Apt. 126,Millsshire,WV,30966,2025-05-01 13:48:17.848687,2025-05-06 13:48:17.848687
204,382,2025-10-14 13:00:30.485212,completed,3015.28,0.0,241.22,3256.5,debit_card,45798 Wolf Curve Suite 652,Lake Rebeccafurt,SC,06794,2025-10-14 13:00:30.485212,2025-10-18 13:00:30.485212
205,820,2025-12-25 11:01:30.680792,completed,511.32,0.0,40.91,552.23,credit_card,703 Dustin Cape,Durhamview,OH,45013,2025-12-25 11:01:30.680792,2025-12-25 11:01:30.680792
206,476,2025-07-07 09:29:43.103054,cancelled,3666.73,0.0,293.34,3960.07,apple_pay,36258 Lewis Inlet,Christopherton,GU,51643,2025-07-07 09:29:43.103054,2025-07-11 09:29:43.103054
207,859,2026-01-19 09:29:42.902381,completed,801.68,0.0,64.13,865.81,debit_card,042 Ruiz Way Suite 000,Albertland,MT,92120,2026-01-19 09:29:42.902381,2026-01-23 09:29:42.902381
208,754,2025-08-29 21:13:40.973135,completed,3467.49,0.0,277.4,3744.89,debit_card,6502 Kristin Highway,Murraytown,LA,45706,2025-08-29 21:13:40.973135,2025-09-02 21:13:40.973135
209,499,2025-08-04 14:02:07.088560,shipped,1008.16,0.0,80.65,1088.81,paypal,7500 Cisneros Drive,West Stephanieland,AZ,46882,2025-08-04 14:02:07.088560,2025-08-05 14:02:07.088560
210,691,2026-01-19 02:57:22.082535,completed,748.83,0.0,59.91,808.74,credit_card,62486 Seth Hill Suite 266,East Jamesland,MN,66557,2026-01-19 02:57:22.082535,2026-01-19 02:57:22.082535
211,870,2024-09-20 03:20:11.544211,cancelled,669.79,0.0,53.58,723.37,apple_pay,43180 Clark Drive Apt. 025,Royborough,IA,62068,2024-09-20 03:20:11.544211,2024-09-24 03:20:11.544211
212,924,2025-12-23 02:41:22.773664,completed,1219.66,0.0,97.57,1317.23,credit_card,7862 Duffy Squares,Jacobberg,NC,61156,2025-12-23 02:41:22.773664,2025-12-23 02:41:22.773664
213,971,2024-11-09 17:41:13.182235,completed,1612.56,0.0,129.0,1741.56,paypal,2866 Katrina Inlet Apt. 468,Webbton,DE,52383,2024-11-09 17:41:13.182235,2024-11-10 17:41:13.182235
214,724,2025-12-07 09:29:33.781932,shipped,725.72,0.0,58.06,783.78,credit_card,02302 Sawyer Rue Suite 052,West Joyce,CT,38416,2025-12-07 09:29:33.781932,2025-12-11 09:29:33.781932
215,502,2025-11-25 04:05:15.417288,shipped,254.28,0.0,20.34,274.62,credit_card,367 Ball Highway Suite 202,Meghanburgh,PW,48844,2025-11-25 04:05:15.417288,2025-11-30 04:05:15.417288
216,193,2025-01-25 07:18:20.895940,cancelled,368.33,0.0,29.47,397.8,paypal,84576 Mccall Estates,East Ericbury,MP,25197,2025-01-25 07:18:20.895940,2025-01-29 07:18:20.895940
217,689,2025-07-10 21:38:34.444055,processing,1222.09,0.0,97.77,1319.86,debit_card,5979 Hall Creek,South Bobby,RI,94428,2025-07-10 21:38:34.444055,2025-07-13 21:38:34.444055
218,940,2025-03-04 19:59:51.833076,completed,307.87,0.0,24.63,332.5,debit_card,44157 Amy Squares,Jenniferfurt,MH,09471,2025-03-04 19:59:51.833076,2025-03-09 19:59:51.833076
219,597,2025-01-07 07:34:39.307705,completed,1115.69,0.0,89.26,1204.95,paypal,19279 Huber Crescent Suite 815,Rileyside,SD,32869,2025-01-07 07:34:39.307705,2025-01-08 07:34:39.307705
220,724,2025-02-09 03:15:52.959366,completed,616.39,0.0,49.31,665.7,debit_card,02302 Sawyer Rue Suite 052,West Joyce,CT,38416,2025-02-09 03:15:52.959366,2025-02-13 03:15:52.959366
221,954,2025-09-01 04:15:07.326343,completed,1704.9,0.0,136.39,1841.29,apple_pay,680 Phillips Vista Suite 442,West Tracyside,WY,29658,2025-09-01 04:15:07.326343,2025-09-06 04:15:07.326343
222,294,2024-10-27 23:18:00.916192,processing,503.55,0.0,40.28,543.83,credit_card,768 Elizabeth Green Apt. 016,Tabithaport,GA,26532,2024-10-27 23:18:00.916192,2024-10-30 23:18:00.916192
223,623,2025-11-12 12:03:21.737990,completed,422.93,0.0,33.83,456.76,paypal,60234 Vincent Curve Apt. 521,Smithmouth,HI,28638,2025-11-12 12:03:21.737990,2025-11-15 12:03:21.737990
224,276,2026-01-18 07:44:49.016386,completed,1130.94,0.0,90.48,1221.42,credit_card,0931 Omar Pine,Isabelbury,IN,44564,2026-01-18 07:44:49.016386,2026-01-22 07:44:49.016386
225,824,2025-10-10 05:14:45.600138,completed,1488.54,0.0,119.08,1607.62,credit_card,326 Smith Point Suite 886,Davenportmouth,MS,90779,2025-10-10 05:14:45.600138,2025-10-14 05:14:45.600138
226,202,2025-06-10 03:49:04.650726,cancelled,38.52,14.99,3.08,56.59,paypal,3514 Reynolds Plains Suite 366,Colleenmouth,TN,72271,2025-06-10 03:49:04.650726,2025-06-12 03:49:04.650726
227,103,2024-09-15 18:05:16.136468,returned,430.86,0.0,34.47,465.33,debit_card,855 Mary Green Apt. 406,East Melissaborough,PR,29513,2024-09-15 18:05:16.136468,2024-09-18 18:05:16.136468
228,3,2025-04-22 10:20:40.478643,returned,357.9,0.0,28.63,386.53,debit_card,3287 Katelyn Wall Apt. 226,South Patrickmouth,NC,33454,2025-04-22 10:20:40.478643,2025-04-26 10:20:40.478643
229,186,2025-05-09 14:42:33.888112,completed,760.38,0.0,60.83,821.21,debit_card,5281 Devon Isle,New Daniel,NJ,97150,2025-05-09 14:42:33.888112,2025-05-14 14:42:33.888112
230,429,2026-01-06 22:48:53.289954,completed,1397.68,0.0,111.81,1509.49,paypal,5397 Marcus Plaza Suite 396,North Gabrielashire,VI,89006,2026-01-06 22:48:53.289954,2026-01-06 22:48:53.289954
231,854,2025-08-21 05:34:09.890477,cancelled,600.12,0.0,48.01,648.13,paypal,4541 Hill Parks Apt. 104,Perrymouth,MD,85728,2025-08-21 05:34:09.890477,2025-08-25 05:34:09.890477
232,582,2026-01-11 09:48:24.143573,completed,577.99,0.0,46.24,624.23,paypal,3796 Harrington Plains,North Andreamouth,VT,93279,2026-01-11 09:48:24.143573,2026-01-16 09:48:24.143573
233,657,2026-01-18 00:35:17.678750,returned,406.17,0.0,32.49,438.66,apple_pay,770 Vasquez Light Apt. 332,Gomezstad,VI,81439,2026-01-18 00:35:17.678750,2026-01-22 00:35:17.678750
234,89,2024-02-15 04:22:05.247518,completed,577.56,0.0,46.2,623.76,debit_card,832 Sarah Burg,New Michael,MP,91394,2024-02-15 04:22:05.247518,2024-02-15 04:22:05.247518
235,61,2025-10-25 11:02:13.042265,completed,326.15,0.0,26.09,352.24,paypal,8783 Erin Ranch Apt. 878,Christianshire,DE,08595,2025-10-25 11:02:13.042265,2025-10-27 11:02:13.042265
236,86,2026-01-18 11:59:13.969296,completed,45.05,5.99,3.6,54.64,debit_card,1799 Kyle Streets,North Alexander,DC,92447,2026-01-18 11:59:13.969296,2026-01-23 11:59:13.969296
237,954,2025-08-07 15:00:14.821440,shipped,1625.21,0.0,130.02,1755.23,apple_pay,680 Phillips Vista Suite 442,West Tracyside,WY,29658,2025-08-07 15:00:14.821440,2025-08-07 15:00:14.821440
238,139,2025-12-07 12:07:30.553334,cancelled,363.92,0.0,29.11,393.03,credit_card,829 Welch Roads,Millsside,ME,46005,2025-12-07 12:07:30.553334,2025-12-12 12:07:30.553334
239,680,2026-01-18 17:05:57.957871,shipped,661.15,0.0,52.89,714.04,credit_card,2404 Laura Inlet Suite 412,Jeremiahland,TN,25951,2026-01-18 17:05:57.957871,2026-01-21 17:05:57.957871
240,421,2025-08-30 23:39:34.664673,shipped,971.91,0.0,77.75,1049.66,apple_pay,3280 Baker Landing,Mooreborough,WV,80142,2025-08-30 23:39:34.664673,2025-09-03 23:39:34.664673
241,540,2025-05-07 00:31:42.882756,returned,531.64,0.0,42.53,574.17,credit_card,93201 Ryan Squares Suite 789,South Alexis,CO,73022,2025-05-07 00:31:42.882756,2025-05-12 00:31:42.882756
242,123,2025-09-16 18:17:06.133636,completed,396.77,0.0,31.74,428.51,credit_card,57775 Tucker Coves Apt. 914,New James,VA,82633,2025-09-16 18:17:06.133636,2025-09-18 18:17:06.133636
243,2,2025-09-19 20:28:23.983400,shipped,333.56,0.0,26.68,360.24,credit_card,55341 Amanda Gardens Apt. 764,Lake Mark,WI,07832,2025-09-19 20:28:23.983400,2025-09-20 20:28:23.983400
244,513,2025-12-30 17:35:28.602868,completed,468.84,0.0,37.51,506.35,apple_pay,95679 Richardson Turnpike,Cindystad,NV,77849,2025-12-30 17:35:28.602868,2025-12-31 17:35:28.602868
245,9,2025-11-18 16:27:36.570716,returned,650.15,0.0,52.01,702.16,paypal,41182 Campbell Fords,Jamesview,NY,64533,2025-11-18 16:27:36.570716,2025-11-22 16:27:36.570716
246,7,2024-11-28 03:30:52.966069,processing,2900.11,0.0,232.01,3132.12,debit_card,34309 Julie Centers Apt. 978,North Susan,CO,24857,2024-11-28 03:30:52.966069,2024-12-02 03:30:52.966069
247,514,2025-08-12 11:27:05.969024,cancelled,471.18,0.0,37.69,508.87,credit_card,06831 Ross Track,South Evanhaven,AZ,71853,2025-08-12 11:27:05.969024,2025-08-15 11:27:05.969024
248,841,2025-02-01 11:21:51.000792,completed,715.72,0.0,57.26,772.98,credit_card,83603 William Wells Suite 477,Lake Ashleychester,TN,87665,2025-02-01 11:21:51.000792,2025-02-02 11:21:51.000792
249,671,2025-03-14 20:03:28.578451,completed,3817.96,0.0,305.44,4123.4,paypal,066 Alvarado Springs Apt. 589,North Noahview,FM,76643,2025-03-14 20:03:28.578451,2025-03-15 20:03:28.578451
250,12,2025-12-24 13:41:04.839995,completed,99.99,0.0,8.0,107.99,credit_card,0608 Michael Cliff,Cindyville,VA,39864,2025-12-24 13:41:04.839995,2025-12-24 13:41:04.839995
251,437,2025-08-21 16:21:29.016683,shipped,497.43,0.0,39.79,537.22,credit_card,67917 Hughes Crest Apt. 215,North Melanieview,CT,72392,2025-08-21 16:21:29.016683,2025-08-23 16:21:29.016683
